ID,Latitude,Longitude,HillslopeSetting,ImagerySource
LS000544,34.473732,-119.603500,Modified,USGS
LS000545,34.474239,-119.603630,Modified,USGS
LS000546,34.476891,-119.609306,Modified,USGS
LS000547,34.477013,-119.608810,Modified,USGS
LS000548,34.476425,-119.608810,Unmodified,USGS
LS000549,34.473660,-119.609589,Unmodified,USGS
LS000550,34.473442,-119.607956,Unmodified,USGS
LS000551,34.472309,-119.604385,Unmodified,USGS
LS000552,34.474712,-119.592087,Unmodified,USGS
LS000553,34.473122,-119.590340,Unmodified,USGS
LS000554,34.473164,-119.590088,Unmodified,USGS
LS000555,34.473892,-119.590988,Unmodified,USGS
LS000556,34.474136,-119.590645,-9999,USGS
LS000557,34.474056,-119.590240,Unmodified,USGS
LS000558,34.474033,-119.588852,Unmodified,USGS
LS000559,34.473671,-119.586914,Unmodified,USGS
LS000560,34.473919,-119.587540,Unmodified,USGS
LS000561,34.474514,-119.583557,Unmodified,USGS
LS000562,34.472740,-119.584991,Unmodified,USGS
LS000563,34.473835,-119.582535,Unmodified,USGS
LS000564,34.473728,-119.582527,Unmodified,USGS
LS000565,34.473125,-119.581535,Unmodified,USGS
LS000566,34.473278,-119.581360,Unmodified,USGS
LS000567,34.472519,-119.580795,Unmodified,USGS
LS000568,34.472656,-119.580673,Unmodified,USGS
LS000569,34.472588,-119.580849,Unmodified,USGS
LS000570,34.472637,-119.581711,Unmodified,USGS
LS000571,34.472122,-119.581032,Unmodified,USGS
LS000572,34.472172,-119.584114,Unmodified,USGS
LS000573,34.472733,-119.587875,Unmodified,USGS
LS000574,34.473278,-119.599632,Modified,USGS
LS000575,34.472954,-119.609558,Unmodified,USGS
LS000576,34.471310,-119.593796,Modified,USGS
LS000577,34.471184,-119.589035,-9999,USGS
LS000578,34.468800,-119.583282,Unmodified,USGS
LS000579,34.470242,-119.586853,-9999,USGS
LS000580,34.471382,-119.600388,Modified,USGS
LS000581,34.472286,-119.601456,Modified,USGS
LS000582,34.467529,-119.600082,Unmodified,USGS
LS000583,34.466026,-119.588051,Unmodified,USGS
LS000584,34.466919,-119.581902,Unmodified,USGS
LS000585,34.465420,-119.575943,Unmodified,USGS
LS000586,34.465130,-119.574272,Unmodified,USGS
LS000587,34.463272,-119.574608,Unmodified,USGS
LS000588,34.463924,-119.580460,Unmodified,USGS
LS000589,34.463070,-119.580643,Unmodified,USGS
LS000590,34.462952,-119.580360,Unmodified,USGS
LS000591,34.462677,-119.583138,Unmodified,USGS
LS000592,34.462975,-119.582878,Unmodified,USGS
LS000593,34.463604,-119.583504,Unmodified,USGS
LS000594,34.463917,-119.583221,Unmodified,USGS
LS000595,34.464172,-119.584328,Unmodified,USGS
LS000596,34.463390,-119.585342,Unmodified,USGS
LS000597,34.463169,-119.584557,Unmodified,USGS
LS000598,34.465015,-119.584900,Unmodified,USGS
LS000599,34.464996,-119.584290,Unmodified,USGS
LS000600,34.464344,-119.585655,Unmodified,USGS
LS000601,34.463707,-119.586731,Unmodified,USGS
LS000602,34.464169,-119.588463,Modified,USGS
LS000603,34.464527,-119.587975,Unmodified,USGS
LS000604,34.463741,-119.585876,Unmodified,USGS
LS000605,34.465191,-119.594421,Unmodified,USGS
LS000606,34.465027,-119.594208,Unmodified,USGS
LS000607,34.465401,-119.594841,Unmodified,USGS
LS000608,34.465393,-119.595291,Unmodified,USGS
LS000609,34.465656,-119.596245,Modified,USGS
LS000610,34.465752,-119.596054,Modified,USGS
LS000611,34.466240,-119.596146,Modified,USGS
LS000612,34.464283,-119.597061,Modified,USGS
LS000613,34.464790,-119.597275,Modified,USGS
LS000614,34.464657,-119.597870,Modified,USGS
LS000615,34.464954,-119.597862,Modified,USGS
LS000616,34.464752,-119.597961,Modified,USGS
LS000617,34.465916,-119.598183,Unmodified,USGS
LS000618,34.465149,-119.598526,Modified,USGS
LS000619,34.464821,-119.600380,Modified,USGS
LS000620,34.464706,-119.600533,Modified,USGS
LS000621,34.464867,-119.601036,Unmodified,USGS
LS000622,34.464153,-119.600685,Unmodified,USGS
LS000623,34.465050,-119.601707,Unmodified,USGS
LS000624,34.465664,-119.599968,Unmodified,USGS
LS000625,34.464687,-119.598785,Unmodified,USGS
LS000626,34.465370,-119.604584,Unmodified,USGS
LS000627,34.465294,-119.604210,Unmodified,USGS
LS000628,34.464924,-119.604088,Unmodified,USGS
LS000629,34.465340,-119.602501,Unmodified,USGS
LS000630,34.464664,-119.605476,Unmodified,USGS
LS000631,34.465298,-119.605766,Unmodified,USGS
LS000632,34.465363,-119.605873,Unmodified,USGS
LS000633,34.465664,-119.605957,Unmodified,USGS
LS000634,34.465454,-119.606834,Unmodified,USGS
LS000635,34.465263,-119.606941,Unmodified,USGS
LS000636,34.465553,-119.607346,Unmodified,USGS
LS000637,34.465267,-119.607628,Unmodified,USGS
LS000638,34.465256,-119.607788,Unmodified,USGS
LS000639,34.464943,-119.607979,Unmodified,USGS
LS000640,34.464317,-119.606125,Unmodified,USGS
LS000641,34.463802,-119.606339,Unmodified,USGS
LS000642,34.463623,-119.606407,Unmodified,USGS
LS000643,34.463543,-119.606247,Unmodified,USGS
LS000644,34.463718,-119.605728,Unmodified,USGS
LS000645,34.463913,-119.604691,Unmodified,USGS
LS000646,34.463844,-119.604546,Unmodified,USGS
LS000647,34.465103,-119.608879,Unmodified,USGS
LS000648,34.463718,-119.607643,Unmodified,USGS
LS000649,34.463581,-119.607643,Unmodified,USGS
LS000650,34.463890,-119.607544,Unmodified,USGS
LS000651,34.463837,-119.607468,Unmodified,USGS
LS000652,34.463329,-119.606842,Unmodified,USGS
LS000653,34.462967,-119.606651,Unmodified,USGS
LS000654,34.463108,-119.608643,Unmodified,USGS
LS000655,34.463860,-119.608971,Unmodified,USGS
LS000656,34.464058,-119.607697,Unmodified,USGS
LS000657,34.462124,-119.605850,Unmodified,USGS
LS000658,34.462200,-119.605614,Unmodified,USGS
LS000659,34.463646,-119.603333,Unmodified,USGS
LS000660,34.463634,-119.609810,Unmodified,USGS
LS000661,34.464897,-119.609528,Unmodified,USGS
LS000662,34.464409,-119.610802,Unmodified,USGS
LS000663,34.464485,-119.610519,Unmodified,USGS
LS000664,34.462875,-119.610756,Unmodified,USGS
LS000665,34.463806,-119.611244,Unmodified,USGS
LS000666,34.462784,-119.584290,Unmodified,USGS
LS000667,34.461918,-119.582283,Unmodified,USGS
LS000668,34.461071,-119.610580,Unmodified,USGS
LS000669,34.460793,-119.611137,Unmodified,USGS
LS000670,34.460567,-119.611237,Unmodified,USGS
LS000671,34.459240,-119.606911,Unmodified,USGS
LS000672,34.460098,-119.605774,Unmodified,USGS
LS000673,34.460335,-119.605568,Unmodified,USGS
LS000674,34.460209,-119.604805,Unmodified,USGS
LS000675,34.459545,-119.605309,Unmodified,USGS
LS000676,34.458767,-119.602516,Unmodified,USGS
LS000677,34.458580,-119.602341,Unmodified,USGS
LS000678,34.460087,-119.600006,Unmodified,USGS
LS000679,34.459499,-119.599541,Unmodified,USGS
LS000680,34.458965,-119.599236,Unmodified,USGS
LS000681,34.459316,-119.599419,Unmodified,USGS
LS000682,34.458557,-119.598404,Unmodified,USGS
LS000683,34.461880,-119.602257,Unmodified,USGS
LS000684,34.462467,-119.602135,Unmodified,USGS
LS000685,34.462383,-119.601578,Unmodified,USGS
LS000686,34.462009,-119.601341,Unmodified,USGS
LS000687,34.460678,-119.597092,Unmodified,USGS
LS000688,34.460896,-119.595741,Unmodified,USGS
LS000689,34.463478,-119.594116,Unmodified,USGS
LS000690,34.463711,-119.593033,Unmodified,USGS
LS000691,34.457947,-119.596031,Modified,USGS
LS000692,34.458324,-119.596298,Unmodified,USGS
LS000693,34.458736,-119.596725,Unmodified,USGS
LS000694,34.459225,-119.596504,Unmodified,USGS
LS000695,34.459270,-119.595627,Unmodified,USGS
LS000696,34.459084,-119.595650,Unmodified,USGS
LS000697,34.459007,-119.595596,Unmodified,USGS
LS000698,34.458710,-119.594963,Modified,USGS
LS000699,34.457424,-119.595001,Modified,USGS
LS000700,34.457867,-119.594978,Modified,USGS
LS000701,34.457775,-119.595078,Modified,USGS
LS000702,34.457603,-119.595284,Modified,USGS
LS000703,34.457726,-119.594658,Modified,USGS
LS000704,34.457756,-119.594551,Modified,USGS
LS000705,34.458908,-119.594612,-9999,USGS
LS000706,34.458996,-119.594414,-9999,USGS
LS000707,34.458733,-119.594330,Modified,USGS
LS000708,34.458546,-119.593834,Modified,USGS
LS000709,34.458504,-119.593475,Modified,USGS
LS000710,34.458530,-119.593277,Modified,USGS
LS000711,34.458549,-119.593033,Modified,USGS
LS000712,34.457344,-119.589836,Unmodified,USGS
LS000713,34.461140,-119.587669,Modified,USGS
LS000714,34.460793,-119.587433,Modified,USGS
LS000715,34.460697,-119.587021,Modified,USGS
LS000716,34.460297,-119.586945,Modified,USGS
LS000717,34.460575,-119.586517,Modified,USGS
LS000718,34.460594,-119.586288,Modified,USGS
LS000719,34.460579,-119.585976,Modified,USGS
LS000720,34.460411,-119.585960,Modified,USGS
LS000721,34.460716,-119.584976,Unmodified,USGS
LS000722,34.461567,-119.582481,Unmodified,USGS
LS000723,34.460747,-119.581924,Unmodified,USGS
LS000724,34.460217,-119.581131,Unmodified,USGS
LS000725,34.460434,-119.579506,Unmodified,USGS
LS000726,34.460011,-119.578987,Unmodified,USGS
LS000727,34.460594,-119.578476,Unmodified,USGS
LS000728,34.461048,-119.577934,Unmodified,USGS
LS000729,34.462425,-119.580765,Unmodified,USGS
LS000730,34.462612,-119.578697,Unmodified,USGS
LS000731,34.462429,-119.577301,Unmodified,USGS
LS000732,34.460396,-119.577560,Unmodified,USGS
LS000733,34.460384,-119.577301,Unmodified,USGS
LS000734,34.461502,-119.575462,Unmodified,USGS
LS000735,34.461632,-119.575005,Unmodified,USGS
LS000736,34.461739,-119.574493,Unmodified,USGS
LS000737,34.459972,-119.574776,Unmodified,USGS
LS000738,34.459538,-119.575127,Unmodified,USGS
LS000739,34.459225,-119.575859,Unmodified,USGS
LS000740,34.459606,-119.576874,Unmodified,USGS
LS000741,34.458393,-119.577888,Unmodified,USGS
LS000742,34.458210,-119.577812,Unmodified,USGS
LS000743,34.458698,-119.578751,Unmodified,USGS
LS000744,34.458092,-119.578362,Unmodified,USGS
LS000745,34.459866,-119.582680,Unmodified,USGS
LS000746,34.459686,-119.582947,Unmodified,USGS
LS000747,34.459129,-119.582893,Modified,USGS
LS000748,34.457066,-119.581665,Modified,USGS
LS000749,34.459332,-119.584648,Unmodified,USGS
LS000750,34.459835,-119.584869,Modified,USGS
LS000751,34.460045,-119.584732,Modified,USGS
LS000752,34.459133,-119.584747,Unmodified,USGS
LS000753,34.458942,-119.583473,-9999,USGS
LS000754,34.458775,-119.583252,Modified,USGS
LS000755,34.458824,-119.583244,Modified,USGS
LS000756,34.458447,-119.583069,Modified,USGS
LS000757,34.458820,-119.582466,Unmodified,USGS
LS000758,34.457935,-119.582497,Modified,USGS
LS000759,34.458439,-119.581276,-9999,USGS
LS000760,34.458595,-119.580811,Unmodified,USGS
LS000761,34.458656,-119.586082,Unmodified,USGS
LS000762,34.458832,-119.586288,Unmodified,USGS
LS000763,34.458172,-119.586174,Unmodified,USGS
LS000764,34.458672,-119.585251,Unmodified,USGS
LS000765,34.458710,-119.587402,Unmodified,USGS
LS000766,34.458988,-119.588127,Unmodified,USGS
LS000767,34.459091,-119.588188,Unmodified,USGS
LS000768,34.460285,-119.589325,Unmodified,USGS
LS000769,34.459854,-119.589569,Unmodified,USGS
LS000770,34.460121,-119.588921,Unmodified,USGS
LS000771,34.460690,-119.588547,Unmodified,USGS
LS000772,34.459290,-119.610847,Unmodified,USGS
LS000773,34.458775,-119.610779,Unmodified,USGS
LS000774,34.458431,-119.609871,Unmodified,USGS
LS000775,34.458721,-119.609955,Unmodified,USGS
LS000776,34.458897,-119.609306,Unmodified,USGS
LS000777,34.458344,-119.608505,Unmodified,USGS
LS000778,34.456921,-119.606682,Unmodified,USGS
LS000779,34.456329,-119.604385,Unmodified,USGS
LS000780,34.456612,-119.604301,Unmodified,USGS
LS000781,34.457191,-119.603783,Unmodified,USGS
LS000782,34.456928,-119.603355,Unmodified,USGS
LS000783,34.457718,-119.603767,Unmodified,USGS
LS000784,34.457783,-119.603516,Unmodified,USGS
LS000785,34.457970,-119.605301,Unmodified,USGS
LS000786,34.457718,-119.608643,Unmodified,USGS
LS000787,34.456718,-119.602470,Unmodified,USGS
LS000788,34.456844,-119.602318,Unmodified,USGS
LS000789,34.456974,-119.602188,Unmodified,USGS
LS000790,34.457111,-119.602249,Unmodified,USGS
LS000791,34.456516,-119.601311,Modified,USGS
LS000792,34.456276,-119.602638,Modified,USGS
LS000793,34.456459,-119.602631,Modified,USGS
LS000794,34.456318,-119.602127,Modified,USGS
LS000795,34.456371,-119.602776,Modified,USGS
LS000796,34.456345,-119.602531,Modified,USGS
LS000797,34.456310,-119.600197,Modified,USGS
LS000798,34.457256,-119.600319,Unmodified,USGS
LS000799,34.456154,-119.590942,-9999,USGS
LS000800,34.455822,-119.590561,Unmodified,USGS
LS000801,34.455219,-119.590088,Modified,USGS
LS000802,34.455574,-119.590874,Modified,USGS
LS000803,34.455715,-119.591232,-9999,USGS
LS000804,34.455032,-119.589661,Modified,USGS
LS000805,34.455616,-119.588547,Unmodified,USGS
LS000806,34.455616,-119.588272,Unmodified,USGS
LS000807,34.454994,-119.588577,Modified,USGS
LS000808,34.455093,-119.588379,Modified,USGS
LS000809,34.455917,-119.587555,Unmodified,USGS
LS000810,34.456074,-119.587334,Unmodified,USGS
LS000811,34.455963,-119.587379,Unmodified,USGS
LS000812,34.455067,-119.587387,Modified,USGS
LS000813,34.455135,-119.587547,Modified,USGS
LS000814,34.454414,-119.587372,Modified,USGS
LS000815,34.454544,-119.588356,Unmodified,USGS
LS000816,34.454708,-119.588127,Unmodified,USGS
LS000817,34.453991,-119.587799,-9999,USGS
LS000818,34.454922,-119.586761,Unmodified,USGS
LS000819,34.454536,-119.586655,Modified,USGS
LS000820,34.454487,-119.586494,Modified,USGS
LS000821,34.454895,-119.586662,Unmodified,USGS
LS000822,34.454010,-119.586372,Unmodified,USGS
LS000823,34.453072,-119.587921,Modified,USGS
LS000824,34.452995,-119.588058,Modified,USGS
LS000825,34.452805,-119.588379,Modified,USGS
LS000826,34.452724,-119.588333,Modified,USGS
LS000827,34.453640,-119.587563,-9999,USGS
LS000828,34.454418,-119.587006,Modified,USGS
LS000829,34.454105,-119.586708,Unmodified,USGS
LS000830,34.453659,-119.585464,Unmodified,USGS
LS000831,34.454689,-119.586494,Modified,USGS
LS000832,34.454586,-119.586197,Modified,USGS
LS000833,34.455807,-119.584801,Unmodified,USGS
LS000834,34.453697,-119.590561,Unmodified,USGS
LS000835,34.453594,-119.590263,Unmodified,USGS
LS000836,34.454189,-119.584892,Unmodified,USGS
LS000837,34.454132,-119.584732,-9999,USGS
LS000838,34.454174,-119.585190,Unmodified,USGS
LS000839,34.453793,-119.584602,Modified,USGS
LS000840,34.453354,-119.584663,Modified,USGS
LS000841,34.453274,-119.584679,Modified,USGS
LS000842,34.453426,-119.584251,Unmodified,USGS
LS000843,34.453205,-119.583977,Modified,USGS
LS000844,34.453621,-119.583595,Unmodified,USGS
LS000845,34.453533,-119.583130,-9999,USGS
LS000846,34.453392,-119.583076,Modified,USGS
LS000847,34.454697,-119.583458,Unmodified,USGS
LS000848,34.454906,-119.582893,Unmodified,USGS
LS000849,34.455448,-119.583206,Unmodified,USGS
LS000850,34.455704,-119.583778,Unmodified,USGS
LS000851,34.453217,-119.582436,Modified,USGS
LS000852,34.452812,-119.582802,Modified,USGS
LS000853,34.452850,-119.582886,Modified,USGS
LS000854,34.453205,-119.583023,Modified,USGS
LS000855,34.453003,-119.582832,Modified,USGS
LS000856,34.453209,-119.583176,Modified,USGS
LS000857,34.453598,-119.581375,Modified,USGS
LS000858,34.453636,-119.582024,Modified,USGS
LS000859,34.453671,-119.581947,Modified,USGS
LS000860,34.453739,-119.581856,Modified,USGS
LS000861,34.453926,-119.581619,-9999,USGS
LS000862,34.453304,-119.582336,Modified,USGS
LS000863,34.454327,-119.580963,Modified,USGS
LS000864,34.455177,-119.581177,Unmodified,USGS
LS000865,34.455360,-119.580856,Unmodified,USGS
LS000866,34.455330,-119.580627,Unmodified,USGS
LS000867,34.453300,-119.579704,Unmodified,USGS
LS000868,34.453598,-119.580109,Unmodified,USGS
LS000869,34.453289,-119.580704,Unmodified,USGS
LS000870,34.454231,-119.581047,Modified,USGS
LS000871,34.455429,-119.574722,Unmodified,USGS
LS000872,34.455379,-119.574440,Unmodified,USGS
LS000873,34.454243,-119.575806,Unmodified,USGS
LS000874,34.453583,-119.575569,Unmodified,USGS
LS000875,34.453049,-119.574860,Unmodified,USGS
LS000876,34.452965,-119.574806,Unmodified,USGS
LS000877,34.452785,-119.574715,Unmodified,USGS
LS000878,34.451248,-119.575211,Unmodified,USGS
LS000879,34.451038,-119.574783,Modified,USGS
LS000880,34.451363,-119.574684,Unmodified,USGS
LS000881,34.452290,-119.582863,Unmodified,USGS
LS000882,34.451542,-119.582397,Unmodified,USGS
LS000883,34.451500,-119.581970,Unmodified,USGS
LS000884,34.452026,-119.585350,Unmodified,USGS
LS000885,34.452297,-119.585297,Unmodified,USGS
LS000886,34.451939,-119.586403,Unmodified,USGS
LS000887,34.454754,-119.588547,Modified,USGS
LS000888,34.454857,-119.588669,Modified,USGS
LS000889,34.454918,-119.589119,Modified,USGS
LS000890,34.454796,-119.589256,Modified,USGS
LS000891,34.454792,-119.589371,Modified,USGS
LS000892,34.454876,-119.589485,Modified,USGS
LS000893,34.454838,-119.589676,Modified,USGS
LS000894,34.454742,-119.589462,Modified,USGS
LS000895,34.454651,-119.589531,Modified,USGS
LS000896,34.454792,-119.589165,Modified,USGS
LS000897,34.454803,-119.589111,Modified,USGS
LS000898,34.454868,-119.588501,Modified,USGS
LS000899,34.453663,-119.594215,Unmodified,USGS
LS000900,34.453690,-119.594841,Unmodified,USGS
LS000901,34.453300,-119.596588,Unmodified,USGS
LS000902,34.454811,-119.597458,Unmodified,USGS
LS000903,34.455006,-119.599510,Unmodified,USGS
LS000904,34.455078,-119.599472,Unmodified,USGS
LS000905,34.454708,-119.597969,Unmodified,USGS
LS000906,34.455437,-119.600822,Unmodified,USGS
LS000907,34.455463,-119.600601,Unmodified,USGS
LS000908,34.455448,-119.600067,Unmodified,USGS
LS000909,34.455322,-119.601418,Unmodified,USGS
LS000910,34.455421,-119.601814,Unmodified,USGS
LS000911,34.454273,-119.601784,Unmodified,USGS
LS000912,34.454983,-119.603310,Unmodified,USGS
LS000913,34.454697,-119.605148,Modified,USGS
LS000914,34.454609,-119.605087,Modified,USGS
LS000915,34.452370,-119.608002,Unmodified,USGS
LS000916,34.452343,-119.610687,Unmodified,USGS
LS000917,34.452324,-119.610481,Unmodified,USGS
LS000918,34.452000,-119.607605,Unmodified,USGS
LS000919,34.453094,-119.604118,Unmodified,USGS
LS000920,34.452988,-119.603836,Unmodified,USGS
LS000921,34.452118,-119.602844,Unmodified,USGS
LS000922,34.452194,-119.603020,Unmodified,CAP
LS000923,34.454021,-119.600571,Unmodified,USGS
LS000924,34.454227,-119.600281,Unmodified,USGS
LS000925,34.454159,-119.600777,Unmodified,USGS
LS000926,34.452267,-119.601028,-9999,USGS
LS000927,34.452332,-119.600578,Unmodified,USGS
LS000928,34.452362,-119.600090,-9999,USGS
LS000929,34.451828,-119.600426,Modified,USGS
LS000930,34.451786,-119.600342,Modified,USGS
LS000931,34.451958,-119.599991,Modified,USGS
LS000932,34.451847,-119.599800,Modified,USGS
LS000933,34.451786,-119.599625,Modified,USGS
LS000934,34.452068,-119.600288,Modified,USGS
LS000935,34.451984,-119.599236,Modified,USGS
LS000936,34.451611,-119.599152,Modified,USGS
LS000937,34.452137,-119.599167,Modified,USGS
LS000938,34.452808,-119.598839,Unmodified,USGS
LS000939,34.452930,-119.599213,Unmodified,USGS
LS000940,34.451344,-119.593300,Unmodified,USGS
LS000941,34.451550,-119.593246,Unmodified,USGS
LS000942,34.451706,-119.584938,Unmodified,USGS
LS000943,34.451302,-119.583046,Unmodified,USGS
LS000944,34.450455,-119.583199,Modified,USGS
LS000945,34.450779,-119.582756,Modified,USGS
LS000946,34.448292,-119.580055,Unmodified,USGS
LS000947,34.448097,-119.580124,Unmodified,USGS
LS000948,34.448467,-119.582832,Modified,USGS
LS000949,34.449883,-119.585213,Modified,USGS
LS000950,34.449928,-119.585373,Modified,USGS
LS000951,34.449963,-119.585632,Modified,USGS
